@RELATION training_keyboard

@ATTRIBUTE positionX NUMERIC
@ATTRIBUTE positionY NUMERIC
@ATTRIBUTE numGhosts NUMERIC
@ATTRIBUTE alive1 {True, False}
@ATTRIBUTE alive2 {True, False}
@ATTRIBUTE alive3 {True, False}
@ATTRIBUTE alive4 {True, False}
@ATTRIBUTE position1X NUMERIC
@ATTRIBUTE position1Y NUMERIC
@ATTRIBUTE position2X NUMERIC
@ATTRIBUTE position2Y NUMERIC
@ATTRIBUTE position3X NUMERIC
@ATTRIBUTE position3Y NUMERIC
@ATTRIBUTE position4X NUMERIC
@ATTRIBUTE position4Y NUMERIC
@ATTRIBUTE distance1 NUMERIC
@ATTRIBUTE distance2 NUMERIC
@ATTRIBUTE distance3 NUMERIC
@ATTRIBUTE distance4 NUMERIC
@ATTRIBUTE nearestGhostUp {True, False}
@ATTRIBUTE nearestGhostDown {True, False}
@ATTRIBUTE nearestGhostLeft {True, False}
@ATTRIBUTE nearestGhostRight {True, False}
@ATTRIBUTE angleClosestGhost NUMERIC
@ATTRIBUTE hasWallEast {True, False}
@ATTRIBUTE hasWallSouth {True, False}
@ATTRIBUTE hasWallWest {True, False}
@ATTRIBUTE hasWallNorth {True, False}
@ATTRIBUTE distanceNearestFood NUMERIC
@ATTRIBUTE actualScore NUMERIC
@ATTRIBUTE foodCount NUMERIC
@ATTRIBUTE movement {Stop, South, East, West, North}
@ATTRIBUTE nextScore NUMERIC
@ATTRIBUTE nextNumGhost NUMERIC
@ATTRIBUTE nextFoodCount NUMERIC

@data
1,11,4,True,True,True,True,6,5,6,9,8,11,14,6,11,7,7,18,False,True,False,True,338,True,False,False,True,14,-2,2,Stop,-3,4,2
2,11,4,True,True,True,True,6,5,6,9,8,11,14,6,10,6,6,17,False,True,False,True,333,False,True,False,True,13,-3,2,East,-4,4,2
3,11,4,True,True,True,True,6,5,6,9,8,11,14,6,9,5,5,16,False,True,False,True,326,False,True,False,True,12,-4,2,East,-5,4,2
4,11,4,True,True,True,True,6,5,6,9,8,11,14,6,8,4,4,15,False,True,False,True,315,False,True,False,True,11,-5,2,East,-6,4,2
5,11,4,True,True,True,True,6,5,6,9,8,11,14,6,7,3,3,14,False,True,False,True,297,False,False,False,True,10,-6,2,East,-7,4,2
6,11,4,True,True,True,True,6,5,6,9,8,11,14,6,6,2,2,13,False,True,False,False,270,False,False,False,True,9,-7,2,East,-8,4,2
7,11,4,True,True,True,True,6,5,6,9,8,11,14,6,7,3,1,12,False,False,False,True,0,False,True,False,True,8,-8,2,East,191,3,2
8,11,3,True,True,False,True,6,5,6,9,8,11,14,6,8,4,-1,11,False,True,True,False,225,False,True,False,True,7,191,2,East,190,3,2
7,11,3,True,True,False,True,6,5,6,9,5,1,14,6,7,3,-1,12,False,True,True,False,243,False,True,False,True,8,190,2,West,189,3,2
6,11,3,True,True,False,True,6,5,6,9,5,1,14,6,6,2,-1,13,False,True,False,False,270,False,False,False,True,9,189,2,West,188,3,2
6,10,3,True,True,False,True,6,5,6,9,5,1,14,6,5,1,-1,12,False,True,False,False,270,False,False,True,False,8,188,2,South,387,2,2
6,9,2,True,False,False,True,6,5,6,9,5,1,14,6,4,-1,-1,11,False,True,False,False,270,False,False,False,False,7,387,2,South,386,2,2
7,9,2,True,False,False,True,6,5,3,1,5,1,14,6,5,-1,-1,10,False,True,True,False,256,False,False,False,True,6,386,2,East,385,2,2
8,9,2,True,False,False,True,6,5,3,1,5,1,14,6,6,-1,-1,9,False,True,True,False,243,False,False,False,True,5,385,2,East,384,2,2
8,8,2,True,False,False,True,6,5,3,1,5,1,14,6,5,-1,-1,8,False,True,True,False,236,False,False,False,False,4,384,2,South,383,2,2
8,7,2,True,False,False,True,6,5,3,1,5,1,14,6,4,-1,-1,7,False,True,True,False,225,False,False,False,False,3,383,2,South,382,2,2
8,6,2,True,False,False,True,6,5,3,1,5,1,14,6,3,-1,-1,6,False,True,True,False,207,True,False,False,False,2,382,2,South,381,2,2
8,5,2,True,False,False,True,6,5,3,1,5,1,14,6,2,-1,-1,7,False,False,True,False,180,False,False,False,False,3,381,2,South,380,2,2
7,5,2,True,False,False,True,6,5,3,1,5,1,14,6,1,-1,-1,8,False,False,True,False,180,False,False,False,True,4,380,2,West,579,1,2
6,5,1,False,False,False,True,6,5,3,1,5,1,14,6,-1,-1,-1,9,True,False,False,True,7,False,False,False,True,5,579,2,West,578,1,2
7,5,1,False,False,False,True,1,1,3,1,5,1,14,6,-1,-1,-1,8,True,False,False,True,8,False,False,False,True,4,578,2,East,577,1,2
8,5,1,False,False,False,True,1,1,3,1,5,1,14,6,-1,-1,-1,7,True,False,False,True,9,False,False,False,False,3,577,2,East,576,1,2
9,5,1,False,False,False,True,1,1,3,1,5,1,14,6,-1,-1,-1,6,True,False,False,True,11,False,False,False,False,2,576,2,East,575,1,2
10,5,1,False,False,False,True,1,1,3,1,5,1,14,6,-1,-1,-1,5,True,False,False,True,14,False,False,False,False,1,575,2,East,574,1,2
11,5,1,False,False,False,True,1,1,3,1,5,1,14,6,-1,-1,-1,4,True,False,False,True,18,False,False,False,True,2,574,2,East,573,1,2
12,5,1,False,False,False,True,1,1,3,1,5,1,14,6,-1,-1,-1,3,True,False,False,True,27,False,True,False,True,3,573,2,East,572,1,2
13,5,1,False,False,False,True,1,1,3,1,5,1,14,6,-1,-1,-1,2,True,False,False,True,45,False,False,False,True,4,572,2,East,571,1,2
14,5,1,False,False,False,True,1,1,3,1,5,1,14,6,-1,-1,-1,1,True,False,False,False,90,False,False,False,False,5,571,2,East,770,0,2
14,6,0,False,False,False,False,1,1,3,1,5,1,14,6,-1,-1,-1,-1,False,True,True,False,201,True,False,True,False,4,770,2,North,770,0,2
14,6,0,False,False,False,False,1,1,3,1,5,1,14,6,-1,-1,-1,-1,False,True,True,False,201,True,False,True,False,4,770,2,North,770,0,2
1,18,4,True,True,True,True,5,9,11,3,17,6,25,13,13,25,28,29,False,True,False,True,294,True,False,False,True,-1,-1,0,Stop,-2,4,0
1,18,4,True,True,True,True,5,8,11,3,16,6,25,13,14,25,27,29,False,True,False,True,292,True,False,False,True,-1,-2,0,Stop,-3,4,0
1,17,4,True,True,True,True,6,8,11,3,16,6,25,13,14,24,26,28,False,True,False,True,299,True,False,True,False,-1,-3,0,South,-4,4,0
1,16,4,True,True,True,True,6,8,11,4,17,6,25,13,13,22,26,27,False,True,False,True,302,True,False,False,False,-1,-4,0,South,-5,4,0
1,15,4,True,True,True,True,6,7,11,3,17,5,25,13,13,22,26,26,False,True,False,True,302,True,False,False,False,-1,-5,0,South,-6,4,0
1,14,4,True,True,True,True,6,8,11,4,17,6,25,14,11,20,24,24,False,True,False,True,310,True,False,False,False,-1,-6,0,South,-7,4,0
1,13,4,True,True,True,True,5,8,10,4,18,6,24,14,9,18,24,24,False,True,False,True,309,True,False,True,False,-1,-7,0,South,-8,4,0
1,12,4,True,True,True,True,6,8,11,4,17,6,25,14,9,18,22,26,False,True,False,True,321,True,False,False,False,-1,-8,0,South,-9,4,0
1,11,4,True,True,True,True,5,8,11,5,17,5,24,14,7,16,22,26,False,True,False,True,323,True,False,True,False,-1,-9,0,South,-10,4,0
1,10,4,True,True,True,True,5,7,11,5,18,5,24,15,7,15,22,28,False,True,False,True,323,True,False,True,False,-1,-10,0,South,-11,4,0
1,9,4,True,True,True,True,4,7,11,6,17,5,24,16,5,13,20,30,False,True,False,True,326,True,False,True,False,-1,-11,0,South,-12,4,0
1,8,4,True,True,True,True,4,7,11,6,17,6,23,16,4,12,18,30,False,True,False,True,342,True,False,True,False,-1,-12,0,South,-13,4,0
1,7,4,True,True,True,True,4,8,11,7,17,5,22,16,4,10,18,30,True,False,False,True,18,True,False,True,False,-1,-13,0,South,-14,4,0
1,6,4,True,True,True,True,4,8,11,8,18,5,22,15,5,12,18,30,True,False,False,True,34,True,False,False,False,-1,-14,0,South,-15,4,0
2,6,4,True,True,True,True,4,7,11,8,18,5,23,15,3,11,17,30,True,False,False,True,27,False,False,False,True,-1,-15,0,East,-16,4,0
3,6,4,True,True,True,True,4,7,11,9,17,5,23,16,2,11,15,30,True,False,False,True,45,False,False,False,False,-1,-16,0,East,183,3,0
3,7,3,False,True,True,True,3,7,11,9,18,5,23,15,-1,10,17,28,True,False,False,True,14,True,False,False,False,-1,183,0,North,182,3,0
4,7,3,False,True,True,True,1,1,11,8,18,4,23,16,-1,8,17,28,True,False,False,True,8,False,False,False,False,-1,182,0,East,181,3,0
5,7,3,False,True,True,True,1,1,11,8,18,4,23,16,-1,7,16,27,True,False,False,True,9,False,False,False,False,-1,181,0,East,180,3,0
6,7,3,False,True,True,True,1,1,10,8,17,4,23,15,-1,5,14,25,True,False,False,True,14,False,False,True,False,-1,180,0,East,179,3,0
6,6,3,False,True,True,True,1,1,10,7,17,4,22,15,-1,5,13,25,True,False,False,True,14,False,True,False,False,-1,179,0,South,178,3,0
7,6,3,False,True,True,True,1,1,10,6,17,5,22,15,-1,3,11,24,False,False,False,True,0,False,True,False,True,-1,178,0,East,177,3,0
8,6,3,False,True,True,True,1,1,10,5,17,5,22,14,-1,3,10,22,False,True,False,True,333,False,False,False,False,-1,177,0,East,176,3,0
9,6,3,False,True,True,True,1,1,11,5,17,5,22,13,-1,3,9,20,False,True,False,True,333,False,False,False,False,-1,176,0,East,175,3,0
10,6,3,False,True,True,True,1,1,11,5,17,6,22,14,-1,2,7,20,False,True,False,True,315,False,False,False,False,-1,175,0,East,374,2,0
11,6,2,False,False,True,True,1,1,11,6,17,5,22,14,-1,-1,7,19,False,True,False,True,351,False,False,True,False,-1,374,0,East,373,2,0
11,5,2,False,False,True,True,1,1,3,1,18,5,22,15,-1,-1,7,21,False,False,False,True,0,False,False,True,False,-1,373,0,South,372,2,0
11,4,2,False,False,True,True,1,1,3,1,18,6,22,15,-1,-1,9,22,True,False,False,True,16,False,False,True,False,-1,372,0,South,371,2,0
11,5,2,False,False,True,True,1,1,3,1,18,6,22,15,-1,-1,8,21,True,False,False,True,8,False,False,True,False,-1,371,0,North,370,2,0
11,6,2,False,False,True,True,1,1,3,1,18,6,21,15,-1,-1,7,19,False,False,False,True,0,False,False,True,False,-1,370,0,North,369,2,0
11,7,2,False,False,True,True,1,1,3,1,19,6,22,15,-1,-1,9,19,False,True,False,True,353,False,False,True,False,-1,369,0,North,368,2,0
11,8,2,False,False,True,True,1,1,3,1,19,6,21,15,-1,-1,10,17,False,True,False,True,346,False,False,True,False,-1,368,0,North,367,2,0
11,9,2,False,False,True,True,1,1,3,1,19,5,21,15,-1,-1,12,16,False,True,False,True,333,False,False,True,False,-1,367,0,North,366,2,0
11,10,2,False,False,True,True,1,1,3,1,18,5,20,15,-1,-1,12,14,False,True,False,True,324,False,False,True,False,-1,366,0,North,365,2,0
11,11,2,False,False,True,True,1,1,3,1,17,5,21,15,-1,-1,12,14,False,True,False,True,315,False,False,True,False,-1,365,0,North,364,2,0
11,12,2,False,False,True,True,1,1,3,1,17,6,21,16,-1,-1,12,14,False,True,False,True,315,False,False,False,True,-1,364,0,North,363,2,0
12,12,2,False,False,True,True,1,1,3,1,16,6,21,17,-1,-1,10,14,False,True,False,True,304,False,True,False,True,-1,363,0,East,362,2,0
13,12,2,False,False,True,True,1,1,3,1,17,6,21,17,-1,-1,10,13,False,True,False,True,304,False,False,False,True,-1,362,0,East,361,2,0
13,11,2,False,False,True,True,1,1,3,1,17,6,21,16,-1,-1,9,13,False,True,False,True,309,True,False,False,False,-1,361,0,South,360,2,0
13,10,2,False,False,True,True,1,1,3,1,18,6,21,17,-1,-1,9,15,False,True,False,True,321,True,False,False,False,-1,360,0,South,359,2,0
13,9,2,False,False,True,True,1,1,3,1,18,5,21,17,-1,-1,9,16,False,True,False,True,321,True,False,False,False,-1,359,0,South,358,2,0
13,8,2,False,False,True,True,1,1,3,1,17,5,21,17,-1,-1,7,17,False,True,False,True,323,True,False,False,False,-1,358,0,South,357,2,0
13,7,2,False,False,True,True,1,1,3,1,18,5,20,17,-1,-1,7,17,False,True,False,True,338,True,False,False,False,-1,357,0,South,356,2,0
13,6,2,False,False,True,True,1,1,3,1,18,4,19,17,-1,-1,7,17,False,True,False,True,338,True,False,False,False,-1,356,0,South,355,2,0
14,6,2,False,False,True,True,1,1,3,1,17,4,20,17,-1,-1,5,17,False,True,False,True,326,False,False,False,False,-1,355,0,East,354,2,0
15,6,2,False,False,True,True,1,1,3,1,16,4,20,16,-1,-1,3,15,False,True,False,True,297,False,True,False,True,-1,354,0,East,353,2,0
16,6,2,False,False,True,True,1,1,3,1,17,4,20,16,-1,-1,3,14,False,True,False,True,297,False,True,False,True,-1,353,0,East,352,2,0
17,6,2,False,False,True,True,1,1,3,1,17,5,21,16,-1,-1,1,14,False,True,False,False,270,False,False,False,True,-1,352,0,East,551,1,0
17,5,1,False,False,False,True,1,1,3,1,17,5,21,16,-1,-1,-1,15,True,False,False,True,70,True,False,False,False,-1,551,0,South,550,1,0
17,4,1,False,False,False,True,1,1,3,1,5,1,21,15,-1,-1,-1,15,True,False,False,True,70,False,False,False,False,-1,550,0,South,549,1,0
17,5,1,False,False,False,True,1,1,3,1,5,1,21,16,-1,-1,-1,15,True,False,False,True,70,True,False,False,False,-1,549,0,North,548,1,0
17,6,1,False,False,False,True,1,1,3,1,5,1,21,17,-1,-1,-1,15,True,False,False,True,70,False,False,False,True,-1,548,0,North,547,1,0
16,6,1,False,False,False,True,1,1,3,1,5,1,21,17,-1,-1,-1,16,True,False,False,True,66,False,True,False,True,-1,547,0,West,546,1,0
15,6,1,False,False,False,True,1,1,3,1,5,1,21,17,-1,-1,-1,17,True,False,False,True,61,False,True,False,True,-1,546,0,West,545,1,0
14,6,1,False,False,False,True,1,1,3,1,5,1,21,16,-1,-1,-1,17,True,False,False,True,55,False,False,False,False,-1,545,0,West,544,1,0
14,7,1,False,False,False,True,1,1,3,1,5,1,22,16,-1,-1,-1,17,True,False,False,True,48,False,False,True,False,-1,544,0,North,543,1,0
14,8,1,False,False,False,True,1,1,3,1,5,1,23,16,-1,-1,-1,17,True,False,False,True,42,False,False,False,False,-1,543,0,North,542,1,0
14,9,1,False,False,False,True,1,1,3,1,5,1,23,16,-1,-1,-1,16,True,False,False,True,38,False,False,True,False,-1,542,0,North,541,1,0
14,10,1,False,False,False,True,1,1,3,1,5,1,22,16,-1,-1,-1,14,True,False,False,True,37,False,False,False,False,-1,541,0,North,540,1,0
15,10,1,False,False,False,True,1,1,3,1,5,1,23,16,-1,-1,-1,14,True,False,False,True,37,False,True,False,False,-1,540,0,East,539,1,0
16,10,1,False,False,False,True,1,1,3,1,5,1,23,16,-1,-1,-1,13,True,False,False,True,41,False,True,False,False,-1,539,0,East,538,1,0
17,10,1,False,False,False,True,1,1,3,1,5,1,22,16,-1,-1,-1,11,True,False,False,True,50,False,True,False,False,-1,538,0,East,537,1,0
17,11,1,False,False,False,True,1,1,3,1,5,1,22,15,-1,-1,-1,9,True,False,False,True,39,False,False,False,False,-1,537,0,North,536,1,0
17,12,1,False,False,False,True,1,1,3,1,5,1,22,15,-1,-1,-1,8,True,False,False,True,31,False,False,False,False,-1,536,0,North,535,1,0
18,12,1,False,False,False,True,1,1,3,1,5,1,21,15,-1,-1,-1,6,True,False,False,True,45,False,False,False,False,-1,535,0,East,534,1,0
19,12,1,False,False,False,True,1,1,3,1,5,1,22,15,-1,-1,-1,6,True,False,False,True,45,False,False,False,False,-1,534,0,East,533,1,0
19,13,1,False,False,False,True,1,1,3,1,5,1,21,15,-1,-1,-1,4,True,False,False,True,45,False,False,False,False,-1,533,0,North,532,1,0
19,14,1,False,False,False,True,1,1,3,1,5,1,21,15,-1,-1,-1,3,True,False,False,True,27,False,False,False,True,-1,532,0,North,531,1,0
20,14,1,False,False,False,True,1,1,3,1,5,1,20,15,-1,-1,-1,1,True,False,False,False,90,False,False,True,False,-1,531,0,East,530,1,0
20,15,1,False,False,False,True,1,1,3,1,5,1,20,16,-1,-1,-1,1,True,False,False,False,90,True,False,False,False,-1,530,0,North,529,1,0
20,16,1,False,False,False,True,1,1,3,1,5,1,20,17,-1,-1,-1,1,True,False,False,False,90,True,False,False,False,-1,529,0,North,528,1,0
20,17,1,False,False,False,True,1,1,3,1,5,1,20,18,-1,-1,-1,1,True,False,False,False,90,False,False,False,False,-1,528,0,North,527,1,0
20,18,1,False,False,False,True,1,1,3,1,5,1,19,18,-1,-1,-1,1,False,False,True,False,180,False,False,False,True,-1,527,0,North,526,1,0
20,18,1,False,False,False,True,1,1,3,1,5,1,19,18,-1,-1,-1,1,False,False,True,False,180,False,False,False,True,-1,526,0,Stop,525,1,0
19,18,1,False,False,False,True,1,1,3,1,5,1,19,17,-1,-1,-1,1,False,True,False,False,270,False,False,False,True,-1,525,0,West,524,1,0
18,18,1,False,False,False,True,1,1,3,1,5,1,20,17,-1,-1,-1,3,False,True,False,True,333,False,False,False,True,-1,524,0,West,523,1,0
17,18,1,False,False,False,True,1,1,3,1,5,1,20,16,-1,-1,-1,5,False,True,False,True,326,False,False,False,True,-1,523,0,West,522,1,0
18,18,1,False,False,False,True,1,1,3,1,5,1,20,17,-1,-1,-1,3,False,True,False,True,333,False,False,False,True,-1,522,0,East,521,1,0
19,18,1,False,False,False,True,1,1,3,1,5,1,21,17,-1,-1,-1,3,False,True,False,True,333,False,False,False,True,-1,521,0,East,520,1,0
20,18,1,False,False,False,True,1,1,3,1,5,1,21,18,-1,-1,-1,1,False,False,False,True,0,False,False,False,True,-1,520,0,East,519,1,0
20,17,1,False,False,False,True,1,1,3,1,5,1,21,17,-1,-1,-1,1,False,False,False,True,0,False,False,False,False,-1,519,0,South,518,1,0
20,16,1,False,False,False,True,1,1,3,1,5,1,21,17,-1,-1,-1,2,True,False,False,True,45,True,False,False,False,-1,518,0,South,517,1,0
21,16,1,False,False,False,True,1,1,3,1,5,1,21,18,-1,-1,-1,2,True,False,False,False,90,False,False,False,False,-1,517,0,East,516,1,0
22,16,1,False,False,False,True,1,1,3,1,5,1,21,17,-1,-1,-1,2,True,False,True,False,135,False,False,False,True,-1,516,0,East,515,1,0
23,16,1,False,False,False,True,1,1,3,1,5,1,21,17,-1,-1,-1,3,True,False,True,False,153,False,False,False,True,-1,515,0,East,514,1,0
22,16,1,False,False,False,True,1,1,3,1,5,1,20,17,-1,-1,-1,3,True,False,True,False,153,False,False,False,True,-1,514,0,West,513,1,0
21,16,1,False,False,False,True,1,1,3,1,5,1,20,17,-1,-1,-1,2,True,False,True,False,135,False,False,False,False,-1,513,0,West,712,0,0
21,17,0,False,False,False,False,1,1,3,1,5,1,21,17,-1,-1,-1,-1,False,True,True,False,219,False,False,True,False,-1,712,0,North,712,0,0
21,17,0,False,False,False,False,1,1,3,1,5,1,21,17,-1,-1,-1,-1,False,True,True,False,219,False,False,True,False,-1,712,0,North,712,0,0
1,18,4,True,True,True,True,5,9,11,3,17,6,25,13,13,25,28,29,False,True,False,True,294,True,False,False,True,-1,-1,0,Stop,-2,4,0
1,18,4,True,True,True,True,5,9,11,3,17,6,25,13,13,25,28,29,False,True,False,True,294,True,False,False,True,-1,-2,0,Stop,-3,4,0
1,17,4,True,True,True,True,5,9,11,3,17,6,25,13,12,24,27,28,False,True,False,True,297,True,False,True,False,-1,-3,0,South,-4,4,0
1,16,4,True,True,True,True,5,9,11,3,17,6,25,13,11,23,26,27,False,True,False,True,300,True,False,False,False,-1,-4,0,South,-5,4,0
1,15,4,True,True,True,True,5,9,11,3,17,6,25,13,10,22,25,26,False,True,False,True,304,True,False,False,False,-1,-5,0,South,-6,4,0
1,14,4,True,True,True,True,5,9,11,3,17,6,25,13,9,21,24,25,False,True,False,True,309,True,False,False,False,-1,-6,0,South,-7,4,0
1,13,4,True,True,True,True,5,9,11,3,17,6,25,13,8,20,23,24,False,True,False,True,315,True,False,True,False,-1,-7,0,South,-8,4,0
1,12,4,True,True,True,True,5,9,11,3,17,6,25,13,7,19,22,25,False,True,False,True,323,True,False,False,False,-1,-8,0,South,-9,4,0
1,11,4,True,True,True,True,5,9,11,3,17,6,25,13,6,18,21,26,False,True,False,True,333,True,False,True,False,-1,-9,0,South,-10,4,0
1,10,4,True,True,True,True,5,9,11,3,17,6,25,13,5,17,20,27,False,True,False,True,346,True,False,True,False,-1,-10,0,South,-11,4,0
1,9,4,True,True,True,True,5,9,11,3,17,6,25,13,4,16,19,28,False,False,False,True,0,True,False,True,False,-1,-11,0,South,-12,4,0
1,8,4,True,True,True,True,5,9,11,3,17,6,25,13,5,15,18,29,True,False,False,True,14,True,False,True,False,-1,-12,0,South,-13,4,0
1,7,4,True,True,True,True,5,9,11,3,17,6,25,13,6,14,17,30,True,False,False,True,27,True,False,True,False,-1,-13,0,South,-14,4,0
1,6,4,True,True,True,True,5,9,11,3,17,6,25,13,7,13,16,31,True,False,False,True,37,True,False,False,False,-1,-14,0,South,-15,4,0
2,6,4,True,True,True,True,5,9,11,3,17,6,25,13,6,12,15,30,True,False,False,True,45,False,False,False,True,-1,-15,0,East,-16,4,0
3,6,4,True,True,True,True,5,9,11,3,17,6,25,13,5,11,14,29,True,False,False,True,56,False,False,False,False,-1,-16,0,East,-17,4,0
4,6,4,True,True,True,True,5,9,11,3,17,6,25,13,4,10,13,28,True,False,False,True,72,False,False,False,False,-1,-17,0,East,-18,4,0
5,6,4,True,True,True,True,5,9,11,3,17,6,25,13,3,9,12,27,True,False,False,False,90,False,False,False,False,-1,-18,0,East,-19,4,0
5,7,4,True,True,True,True,5,9,11,3,17,6,25,13,2,10,13,26,True,False,False,False,90,False,False,False,False,-1,-19,0,North,-20,4,0
5,8,4,True,True,True,True,5,9,11,3,17,6,25,13,1,11,14,25,True,False,False,False,90,False,False,False,False,-1,-20,0,North,179,3,0
5,9,3,False,True,True,True,5,9,11,3,17,6,25,13,-1,12,15,24,False,True,False,True,315,False,False,False,False,-1,179,0,North,178,3,0
5,8,3,False,True,True,True,1,1,11,3,17,6,25,13,-1,11,14,25,False,True,False,True,320,False,False,False,False,-1,178,0,South,177,3,0
5,7,3,False,True,True,True,1,1,11,3,17,6,25,13,-1,10,13,26,False,True,False,True,326,False,False,False,False,-1,177,0,South,176,3,0
5,6,3,False,True,True,True,1,1,11,3,17,6,25,13,-1,9,12,27,False,True,False,True,333,False,False,False,False,-1,176,0,South,175,3,0
5,5,3,False,True,True,True,1,1,11,3,17,6,25,13,-1,8,13,28,False,True,False,True,342,False,False,True,False,-1,175,0,South,174,3,0
5,4,3,False,True,True,True,1,1,11,3,17,6,25,13,-1,7,14,29,False,True,False,True,351,False,False,True,False,-1,174,0,South,173,3,0
5,3,3,False,True,True,True,1,1,11,3,17,6,25,13,-1,6,15,30,False,False,False,True,0,False,True,False,False,-1,173,0,South,172,3,0
6,3,3,False,True,True,True,1,1,11,3,17,6,25,13,-1,5,14,29,False,False,False,True,0,False,True,False,True,-1,172,0,East,171,3,0
7,3,3,False,True,True,True,1,1,11,3,17,6,25,13,-1,4,13,28,False,False,False,True,0,False,True,False,True,-1,171,0,East,170,3,0
8,3,3,False,True,True,True,1,1,11,3,17,6,25,13,-1,3,12,27,False,False,False,True,0,False,True,False,False,-1,170,0,East,169,3,0
9,3,3,False,True,True,True,1,1,11,3,17,6,25,13,-1,2,11,26,False,False,False,True,0,False,True,False,False,-1,169,0,East,168,3,0
10,3,3,False,True,True,True,1,1,11,3,17,6,25,13,-1,1,10,25,False,False,False,True,0,False,True,False,False,-1,168,0,East,367,2,0
11,3,2,False,False,True,True,1,1,11,3,17,6,25,13,-1,-1,9,24,True,False,False,True,27,False,True,True,False,-1,367,0,East,366,2,0
11,4,2,False,False,True,True,1,1,3,1,17,6,25,13,-1,-1,8,23,True,False,False,True,18,False,False,True,False,-1,366,0,North,365,2,0
11,5,2,False,False,True,True,1,1,3,1,17,6,25,13,-1,-1,7,22,True,False,False,True,9,False,False,True,False,-1,365,0,North,364,2,0
11,6,2,False,False,True,True,1,1,3,1,17,6,25,13,-1,-1,6,21,False,False,False,True,0,False,False,True,False,-1,364,0,North,363,2,0
11,7,2,False,False,True,True,1,1,3,1,17,6,25,13,-1,-1,7,20,False,True,False,True,351,False,False,True,False,-1,363,0,North,362,2,0
11,8,2,False,False,True,True,1,1,3,1,17,6,25,13,-1,-1,8,19,False,True,False,True,342,False,False,True,False,-1,362,0,North,361,2,0
11,9,2,False,False,True,True,1,1,3,1,17,6,25,13,-1,-1,9,18,False,True,False,True,333,False,False,True,False,-1,361,0,North,360,2,0
11,10,2,False,False,True,True,1,1,3,1,17,6,25,13,-1,-1,10,17,False,True,False,True,326,False,False,True,False,-1,360,0,North,359,2,0
11,11,2,False,False,True,True,1,1,3,1,17,6,25,13,-1,-1,11,16,False,True,False,True,320,False,False,True,False,-1,359,0,North,358,2,0
11,12,2,False,False,True,True,1,1,3,1,17,6,25,13,-1,-1,12,15,False,True,False,True,315,False,False,False,True,-1,358,0,North,357,2,0
12,12,2,False,False,True,True,1,1,3,1,17,6,25,13,-1,-1,11,14,False,True,False,True,310,False,True,False,True,-1,357,0,East,356,2,0
13,12,2,False,False,True,True,1,1,3,1,17,6,25,13,-1,-1,10,13,False,True,False,True,304,False,False,False,True,-1,356,0,East,355,2,0
13,11,2,False,False,True,True,1,1,3,1,17,6,25,13,-1,-1,9,14,False,True,False,True,309,True,False,False,False,-1,355,0,South,354,2,0
13,10,2,False,False,True,True,1,1,3,1,17,6,25,13,-1,-1,8,15,False,True,False,True,315,True,False,False,False,-1,354,0,South,353,2,0
13,9,2,False,False,True,True,1,1,3,1,17,6,25,13,-1,-1,7,16,False,True,False,True,323,True,False,False,False,-1,353,0,South,352,2,0
13,8,2,False,False,True,True,1,1,3,1,17,6,25,13,-1,-1,6,17,False,True,False,True,333,True,False,False,False,-1,352,0,South,351,2,0
13,7,2,False,False,True,True,1,1,3,1,17,6,25,13,-1,-1,5,18,False,True,False,True,346,True,False,False,False,-1,351,0,South,350,2,0
14,7,2,False,False,True,True,1,1,3,1,17,6,25,13,-1,-1,4,17,False,True,False,True,342,False,False,True,False,-1,350,0,East,349,2,0
14,7,2,False,False,True,True,1,1,3,1,17,6,25,13,-1,-1,4,17,False,True,False,True,342,False,False,True,False,-1,349,0,Stop,348,2,0
14,6,2,False,False,True,True,1,1,3,1,17,6,25,13,-1,-1,3,18,False,False,False,True,0,False,False,False,False,-1,348,0,South,347,2,0
15,6,2,False,False,True,True,1,1,3,1,17,6,25,13,-1,-1,2,17,False,False,False,True,0,False,True,False,True,-1,347,0,East,346,2,0
16,6,2,False,False,True,True,1,1,3,1,17,6,25,13,-1,-1,1,16,False,False,False,True,0,False,True,False,True,-1,346,0,East,545,1,0
17,6,1,False,False,False,True,1,1,3,1,17,6,25,13,-1,-1,-1,15,True,False,False,True,41,False,False,False,True,-1,545,0,East,544,1,0
18,6,1,False,False,False,True,1,1,3,1,5,1,25,13,-1,-1,-1,14,True,False,False,True,45,False,False,False,True,-1,544,0,East,543,1,0
19,6,1,False,False,False,True,1,1,3,1,5,1,25,13,-1,-1,-1,13,True,False,False,True,49,False,False,False,True,-1,543,0,East,542,1,0
20,6,1,False,False,False,True,1,1,3,1,5,1,25,13,-1,-1,-1,12,True,False,False,True,54,False,False,False,True,-1,542,0,East,541,1,0
21,6,1,False,False,False,True,1,1,3,1,5,1,25,13,-1,-1,-1,11,True,False,False,True,60,False,True,False,True,-1,541,0,East,540,1,0
22,6,1,False,False,False,True,1,1,3,1,5,1,25,13,-1,-1,-1,10,True,False,False,True,67,False,True,False,True,-1,540,0,East,539,1,0
23,6,1,False,False,False,True,1,1,3,1,5,1,25,13,-1,-1,-1,9,True,False,False,True,74,False,False,False,False,-1,539,0,East,538,1,0
