@RELATION training_tutorial1

@ATTRIBUTE positionX NUMERIC
@ATTRIBUTE positionY NUMERIC
@ATTRIBUTE numGhosts NUMERIC
@ATTRIBUTE alive1 {True, False}
@ATTRIBUTE alive2 {True, False}
@ATTRIBUTE alive3 {True, False}
@ATTRIBUTE alive4 {True, False}
@ATTRIBUTE position1X NUMERIC
@ATTRIBUTE position1Y NUMERIC
@ATTRIBUTE position2X NUMERIC
@ATTRIBUTE position2Y NUMERIC
@ATTRIBUTE position3X NUMERIC
@ATTRIBUTE position3Y NUMERIC
@ATTRIBUTE position4X NUMERIC
@ATTRIBUTE position4Y NUMERIC
@ATTRIBUTE distance1 NUMERIC
@ATTRIBUTE distance2 NUMERIC
@ATTRIBUTE distance3 NUMERIC
@ATTRIBUTE distance4 NUMERIC
@ATTRIBUTE nearestGhostUp {True, False}
@ATTRIBUTE nearestGhostDown {True, False}
@ATTRIBUTE nearestGhostLeft {True, False}
@ATTRIBUTE nearestGhostRight {True, False}
@ATTRIBUTE angleClosestGhost NUMERIC
@ATTRIBUTE hasWallEast {True, False}
@ATTRIBUTE hasWallSouth {True, False}
@ATTRIBUTE hasWallWest {True, False}
@ATTRIBUTE hasWallNorth {True, False}
@ATTRIBUTE distanceNearestFood NUMERIC
@ATTRIBUTE actualScore NUMERIC
@ATTRIBUTE foodCount NUMERIC
@ATTRIBUTE movement {Stop, South, East, West, North}
@ATTRIBUTE nextScore NUMERIC
@ATTRIBUTE nextNumGhost NUMERIC
@ATTRIBUTE nextFoodCount NUMERIC


@data
11,4,3,True,False,True,True,9,3,3,1,19,12,22,9,3,-1,16,16,False,True,True,False,207,False,False,False,False,1,785,115,South,784,3,115
11,3,3,True,False,True,True,9,3,3,1,19,12,22,9,2,-1,17,17,False,False,True,False,180,False,True,False,False,1,784,115,South,883,3,114
10,3,3,True,False,True,True,9,3,3,1,19,12,22,9,1,-1,18,18,False,False,True,False,180,False,True,False,False,1,883,114,West,1082,2,114
9,3,2,False,False,True,True,9,3,3,1,19,12,22,9,-1,-1,19,19,True,False,False,True,42,False,True,False,False,1,1082,114,West,1081,2,114
9,4,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,18,18,True,False,False,True,39,False,False,False,False,1,1081,114,North,1080,2,114
9,5,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,17,17,True,False,False,True,35,False,False,False,False,1,1080,114,North,1179,2,113
9,6,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,16,16,True,False,False,True,31,False,False,False,False,1,1179,113,North,1178,2,113
9,7,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,15,15,True,False,False,True,27,False,False,False,False,2,1178,113,North,1177,2,113
9,8,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,14,14,True,False,False,True,22,False,False,False,False,1,1177,113,North,1276,2,112
9,9,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,13,13,True,False,False,True,17,False,False,False,False,1,1276,112,North,1275,2,112
9,10,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,12,14,True,False,False,True,11,False,False,False,False,1,1275,112,North,1274,2,112
9,11,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,11,15,True,False,False,True,6,False,False,False,False,1,1274,112,North,1373,2,111
9,12,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,10,16,False,False,False,True,0,False,False,False,True,1,1373,111,North,1472,2,110
10,12,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,9,15,False,False,False,True,0,False,False,False,True,1,1472,110,East,1471,2,110
11,12,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,8,14,False,False,False,True,0,False,False,False,True,1,1471,110,East,1470,2,110
12,12,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,7,13,False,False,False,True,0,False,False,False,True,1,1470,110,East,1469,2,110
13,12,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,6,12,False,False,False,True,0,False,False,False,True,2,1469,110,East,1468,2,110
14,12,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,5,11,False,False,False,True,0,False,False,False,True,2,1468,110,East,1467,2,110
15,12,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,4,10,False,False,False,True,0,False,False,False,True,1,1467,110,East,1466,2,110
16,12,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,3,9,False,False,False,True,0,False,False,False,True,1,1466,110,East,1565,2,109
17,12,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,2,8,False,False,False,True,0,False,False,False,True,1,1565,109,East,1664,2,108
18,12,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,1,7,False,False,False,True,0,False,False,False,True,2,1664,108,East,1863,1,108
19,12,1,False,False,False,True,1,1,3,1,19,12,22,9,-1,-1,-1,6,False,True,False,True,315,False,False,False,True,1,1863,108,East,1862,1,108
19,11,1,False,False,False,True,1,1,3,1,5,1,22,9,-1,-1,-1,5,False,True,False,True,326,False,False,False,False,1,1862,108,South,1861,1,108
19,10,1,False,False,False,True,1,1,3,1,5,1,22,9,-1,-1,-1,4,False,True,False,True,342,False,False,False,False,1,1861,108,South,1960,1,107
19,9,1,False,False,False,True,1,1,3,1,5,1,22,9,-1,-1,-1,3,False,False,False,True,0,False,False,False,False,1,1960,107,South,2059,1,106
20,9,1,False,False,False,True,1,1,3,1,5,1,22,9,-1,-1,-1,2,False,False,False,True,0,False,False,False,False,1,2059,106,East,2058,1,106
21,9,1,False,False,False,True,1,1,3,1,5,1,22,9,-1,-1,-1,1,False,False,False,True,0,False,False,False,False,1,2058,106,East,2257,0,106
22,9,0,False,False,False,False,1,1,3,1,5,1,22,9,-1,-1,-1,-1,False,True,True,False,201,False,False,False,False,1,2257,106,East,2257,0,106
22,9,0,False,False,False,False,1,1,3,1,5,1,22,9,-1,-1,-1,-1,False,True,True,False,201,False,False,False,False,1,2257,106,East,2257,0,106
