16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
16,14,True,True,True,True,5,6,5,12,13,6,13,12,7,North
15,14,True,True,True,True,5,6,5,12,13,6,13,12,8,West
15,14,True,True,True,True,5,6,5,12,13,6,13,12,8,West
15,14,True,True,True,True,5,6,5,12,13,6,13,12,8,West
15,14,True,True,True,True,5,6,5,12,13,6,13,12,8,West
15,14,True,True,True,True,5,6,5,12,13,6,13,12,8,West
14,14,True,True,True,True,5,6,5,12,13,6,13,12,9,West
14,14,True,True,True,True,5,6,5,12,13,6,13,12,9,West
14,14,True,True,True,True,5,6,5,12,13,6,13,12,9,West
14,14,True,True,True,True,5,6,5,12,13,6,13,12,9,West
14,14,True,True,True,True,5,6,5,12,13,6,13,12,9,West
13,14,True,True,True,True,5,6,5,12,13,6,13,12,10,West
13,14,True,True,True,True,5,6,5,12,13,6,13,12,10,West
13,14,True,True,True,True,5,6,5,12,13,6,13,12,10,West
13,14,True,True,True,True,5,6,5,12,13,6,13,12,10,West
13,14,True,True,True,True,5,6,5,12,13,6,13,12,10,West
12,14,True,True,True,True,5,6,5,12,13,6,13,12,11,West
12,14,True,True,True,True,5,6,5,12,13,6,13,12,11,West
12,14,True,True,True,True,5,6,5,12,13,6,13,12,11,West
12,14,True,True,True,True,5,6,5,12,13,6,13,12,11,West
12,14,True,True,True,True,5,6,5,12,13,6,13,12,11,West
11,14,True,True,True,True,5,6,5,12,13,6,13,12,12,West
11,14,True,True,True,True,5,6,5,12,13,6,13,12,12,West
11,14,True,True,True,True,5,6,5,12,13,6,13,12,12,West
11,14,True,True,True,True,5,6,5,12,13,6,13,12,12,West
11,14,True,True,True,True,5,6,5,12,13,6,13,12,12,West
10,14,True,True,True,True,5,6,5,12,13,6,13,12,13,West
10,14,True,True,True,True,5,6,5,12,13,6,13,12,13,West
10,14,True,True,True,True,5,6,5,12,13,6,13,12,13,West
10,14,True,True,True,True,5,6,5,12,13,6,13,12,13,West
10,14,True,True,True,True,5,6,5,12,13,6,13,12,13,West
10,13,True,True,True,True,5,6,5,12,13,6,13,12,12,South
10,13,True,True,True,True,5,6,5,12,13,6,13,12,12,South
10,13,True,True,True,True,5,6,5,12,13,6,13,12,12,South
10,13,True,True,True,True,5,6,5,12,13,6,13,12,12,South
10,13,True,True,True,True,5,6,5,12,13,6,13,12,12,South
10,12,True,True,True,True,5,6,5,12,13,6,13,12,11,South
10,12,True,True,True,True,5,6,5,12,13,6,13,12,11,South
10,12,True,True,True,True,5,6,5,12,13,6,13,12,11,South
10,12,True,True,True,True,5,6,5,12,13,6,13,12,11,South
10,12,True,True,True,True,5,6,5,12,13,6,13,12,11,South
10,11,True,True,True,True,5,6,5,12,13,6,13,12,10,South
10,11,True,True,True,True,5,6,5,12,13,6,13,12,10,South
10,11,True,True,True,True,5,6,5,12,13,6,13,12,10,South
10,11,True,True,True,True,5,6,5,12,13,6,13,12,10,South
10,11,True,True,True,True,5,6,5,12,13,6,13,12,10,South
10,10,True,True,True,True,5,6,5,12,13,6,13,12,9,South
10,10,True,True,True,True,5,6,5,12,13,6,13,12,9,South
10,10,True,True,True,True,5,6,5,12,13,6,13,12,9,South
10,10,True,True,True,True,5,6,5,12,13,6,13,12,9,South
10,10,True,True,True,True,5,6,5,12,13,6,13,12,9,South
10,9,True,True,True,True,5,6,5,12,13,6,13,12,8,South
10,9,True,True,True,True,5,6,5,12,13,6,13,12,8,South
10,9,True,True,True,True,5,6,5,12,13,6,13,12,8,South
10,9,True,True,True,True,5,6,5,12,13,6,13,12,8,South
10,9,True,True,True,True,5,6,5,12,13,6,13,12,8,South
11,9,True,True,True,True,5,6,5,12,13,6,13,12,7,East
11,9,True,True,True,True,5,6,5,12,13,6,13,12,7,East
11,9,True,True,True,True,5,6,5,12,13,6,13,12,7,East
11,9,True,True,True,True,5,6,5,12,13,6,13,12,7,East
11,9,True,True,True,True,5,6,5,12,13,6,13,12,7,East
12,9,True,True,True,True,5,6,5,12,13,6,13,12,6,East
12,9,True,True,True,True,5,6,5,12,13,6,13,12,6,East
12,9,True,True,True,True,5,6,5,12,13,6,13,12,6,East
12,9,True,True,True,True,5,6,5,12,13,6,13,12,6,East
12,9,True,True,True,True,5,6,5,12,13,6,13,12,6,East
13,9,True,True,True,True,5,6,5,12,13,6,13,12,5,East
13,9,True,True,True,True,5,6,5,12,13,6,13,12,5,East
13,9,True,True,True,True,5,6,5,12,13,6,13,12,5,East
13,9,True,True,True,True,5,6,5,12,13,6,13,12,5,East
13,9,True,True,True,True,5,6,5,12,13,6,13,12,5,East
14,9,True,True,True,True,5,6,5,12,13,6,13,12,4,East
14,9,True,True,True,True,5,6,5,12,13,6,13,12,4,East
14,9,True,True,True,True,5,6,5,12,13,6,13,12,4,East
14,9,True,True,True,True,5,6,5,12,13,6,13,12,4,East
14,9,True,True,True,True,5,6,5,12,13,6,13,12,4,East
15,9,True,True,True,True,5,6,5,12,13,6,13,12,3,East
15,9,True,True,True,True,5,6,5,12,13,6,13,12,3,East
15,9,True,True,True,True,5,6,5,12,13,6,13,12,3,East
15,9,True,True,True,True,5,6,5,12,13,6,13,12,3,East
15,9,True,True,True,True,5,6,5,12,13,6,13,12,3,East
15,8,True,True,True,True,5,6,5,12,13,6,13,12,4,South
15,8,True,True,True,True,5,6,5,12,13,6,13,12,4,South
15,8,True,True,True,True,5,6,5,12,13,6,13,12,4,South
15,8,True,True,True,True,5,6,5,12,13,6,13,12,4,South
15,8,True,True,True,True,5,6,5,12,13,6,13,12,4,South
15,7,True,True,True,True,5,6,5,12,13,6,13,12,5,South
15,7,True,True,True,True,5,6,5,12,13,6,13,12,5,South
15,7,True,True,True,True,5,6,5,12,13,6,13,12,5,South
15,7,True,True,True,True,5,6,5,12,13,6,13,12,5,South
15,7,True,True,True,True,5,6,5,12,13,6,13,12,5,South
15,6,True,True,True,True,5,6,5,12,13,6,13,12,6,South
15,6,True,True,True,True,5,6,5,12,13,6,13,12,6,South
15,6,True,True,True,True,5,6,5,12,13,6,13,12,6,South
15,6,True,True,True,True,5,6,5,12,13,6,13,12,6,South
15,6,True,True,True,True,5,6,5,12,13,6,13,12,6,South
15,7,True,True,True,True,5,6,5,12,13,6,13,12,5,North
15,7,True,True,True,True,5,6,5,12,13,6,13,12,5,North
15,7,True,True,True,True,5,6,5,12,13,6,13,12,5,North
15,7,True,True,True,True,5,6,5,12,13,6,13,12,5,North
15,7,True,True,True,True,5,6,5,12,13,6,13,12,5,North
15,8,True,True,True,True,5,6,5,12,13,6,13,12,4,North
15,8,True,True,True,True,5,6,5,12,13,6,13,12,4,North
15,8,True,True,True,True,5,6,5,12,13,6,13,12,4,North
15,8,True,True,True,True,5,6,5,12,13,6,13,12,4,North
15,8,True,True,True,True,5,6,5,12,13,6,13,12,4,North
15,9,True,True,True,True,5,6,5,12,13,6,13,12,3,North
15,9,True,True,True,True,5,6,5,12,13,6,13,12,3,North
15,9,True,True,True,True,5,6,5,12,13,6,13,12,3,North
15,9,True,True,True,True,5,6,5,12,13,6,13,12,3,North
15,9,True,True,True,True,5,6,5,12,13,6,13,12,3,North
15,10,True,True,True,True,5,6,5,12,13,6,13,12,4,North
15,10,True,True,True,True,5,6,5,12,13,6,13,12,4,North
15,10,True,True,True,True,5,6,5,12,13,6,13,12,4,North
15,10,True,True,True,True,5,6,5,12,13,6,13,12,4,North
15,10,True,True,True,True,5,6,5,12,13,6,13,12,4,North
15,11,True,True,True,True,5,6,5,12,13,6,13,12,5,North
15,11,True,True,True,True,5,6,5,12,13,6,13,12,5,North
15,11,True,True,True,True,5,6,5,12,13,6,13,12,5,North
15,11,True,True,True,True,5,6,5,12,13,6,13,12,5,North
15,11,True,True,True,True,5,6,5,12,13,6,13,12,5,North
15,12,True,True,True,True,5,6,5,12,13,6,13,12,6,North
15,12,True,True,True,True,5,6,5,12,13,6,13,12,6,North
15,12,True,True,True,True,5,6,5,12,13,6,13,12,6,North
15,12,True,True,True,True,5,6,5,12,13,6,13,12,6,North
15,12,True,True,True,True,5,6,5,12,13,6,13,12,6,North
16,12,True,True,True,True,5,6,5,12,13,6,13,12,5,East
16,12,True,True,True,True,5,6,5,12,13,6,13,12,5,East
16,12,True,True,True,True,5,6,5,12,13,6,13,12,5,East
16,12,True,True,True,True,5,6,5,12,13,6,13,12,5,East
16,12,True,True,True,True,5,6,5,12,13,6,13,12,5,East
17,12,True,True,True,True,5,6,5,12,13,6,13,12,4,East
17,12,True,True,True,True,5,6,5,12,13,6,13,12,4,East
17,12,True,True,True,True,5,6,5,12,13,6,13,12,4,East
17,12,True,True,True,True,5,6,5,12,13,6,13,12,4,East
17,12,True,True,True,True,5,6,5,12,13,6,13,12,4,East
18,12,True,True,True,True,5,6,5,12,13,6,13,12,3,East
18,12,True,True,True,True,5,6,5,12,13,6,13,12,3,East
18,12,True,True,True,True,5,6,5,12,13,6,13,12,3,East
18,12,True,True,True,True,5,6,5,12,13,6,13,12,3,East
18,12,True,True,True,True,5,6,5,12,13,6,13,12,3,East
18,12,True,True,True,True,5,6,5,12,13,6,13,12,3,East
18,12,True,True,True,True,5,6,5,12,13,6,13,12,3,East
18,12,True,True,True,True,5,6,5,12,13,6,13,12,3,East
18,12,True,True,True,True,5,6,5,12,13,6,13,12,3,East
18,12,True,True,True,True,5,6,5,12,13,6,13,12,3,East
18,11,True,True,True,True,5,6,5,12,13,6,13,12,2,South
18,11,True,True,True,True,5,6,5,12,13,6,13,12,2,South
18,11,True,True,True,True,5,6,5,12,13,6,13,12,2,South
18,11,True,True,True,True,5,6,5,12,13,6,13,12,2,South
18,11,True,True,True,True,5,6,5,12,13,6,13,12,2,South
18,10,True,True,True,True,5,6,5,12,13,6,13,12,1,South
18,10,True,True,True,True,5,6,5,12,13,6,13,12,1,South
18,10,True,True,True,True,5,6,5,12,13,6,13,12,1,South
18,10,True,True,True,True,5,6,5,12,13,6,13,12,1,South
18,10,True,True,True,True,5,6,5,12,13,6,13,12,1,South
18,9,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,9,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,9,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,9,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,9,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,8,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,8,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,8,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,8,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,8,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,7,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,7,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,7,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,7,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,7,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,6,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,6,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,6,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,6,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,6,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,5,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,5,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,5,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,5,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,5,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,4,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,4,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,4,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,4,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,4,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
18,3,True,True,True,True,5,6,5,12,13,6,13,12,None,South
