@RELATION training_keyboard

@ATTRIBUTE positionX NUMERIC
@ATTRIBUTE positionY NUMERIC
@ATTRIBUTE numGhosts NUMERIC
@ATTRIBUTE alive1 {True, False}
@ATTRIBUTE alive2 {True, False}
@ATTRIBUTE alive3 {True, False}
@ATTRIBUTE alive4 {True, False}
@ATTRIBUTE position1X NUMERIC
@ATTRIBUTE position1Y NUMERIC
@ATTRIBUTE position2X NUMERIC
@ATTRIBUTE position2Y NUMERIC
@ATTRIBUTE position3X NUMERIC
@ATTRIBUTE position3Y NUMERIC
@ATTRIBUTE position4X NUMERIC
@ATTRIBUTE position4Y NUMERIC
@ATTRIBUTE distance1 NUMERIC
@ATTRIBUTE distance2 NUMERIC
@ATTRIBUTE distance3 NUMERIC
@ATTRIBUTE distance4 NUMERIC
@ATTRIBUTE distanceNearestFood NUMERIC
@ATTRIBUTE actualScore NUMERIC
@ATTRIBUTE foodCount NUMERIC
@ATTRIBUTE movement {Stop, South, East, West, North}
@ATTRIBUTE nextScore NUMERIC
@ATTRIBUTE nextNumGhost NUMERIC
@ATTRIBUTE nextFoodCount NUMERIC

@data
7,8,2,True,True,False,False,6,5,6,9,5,1,7,1,4,2,-1,-1,-1,567,0,West,566,2,0
6,8,2,True,True,False,False,6,5,6,9,5,1,7,1,3,1,-1,-1,-1,566,0,West,765,1,0
6,9,1,True,False,False,False,6,5,3,1,5,1,7,1,4,-1,-1,-1,-1,765,0,North,764,1,0
7,9,1,True,False,False,False,6,5,3,1,5,1,7,1,5,-1,-1,-1,-1,764,0,East,763,1,0
8,9,1,True,False,False,False,6,5,3,1,5,1,7,1,6,-1,-1,-1,-1,763,0,East,762,1,0
8,8,1,True,False,False,False,6,5,3,1,5,1,7,1,5,-1,-1,-1,-1,762,0,South,761,1,0
8,7,1,True,False,False,False,6,5,3,1,5,1,7,1,4,-1,-1,-1,-1,761,0,South,760,1,0
8,6,1,True,False,False,False,6,5,3,1,5,1,7,1,3,-1,-1,-1,-1,760,0,South,759,1,0
8,5,1,True,False,False,False,6,5,3,1,5,1,7,1,2,-1,-1,-1,-1,759,0,South,758,1,0
7,5,1,True,False,False,False,6,5,3,1,5,1,7,1,1,-1,-1,-1,-1,758,0,West,957,0,0
6,5,0,False,False,False,False,6,5,3,1,5,1,7,1,-1,-1,-1,-1,-1,957,0,West,957,0,0
1,18,4,True,True,True,True,6,9,11,4,16,6,25,13,14,24,27,28,-1,-1,0,Stop,-2,4,0
1,18,4,True,True,True,True,6,10,11,5,17,6,25,14,13,23,28,28,-1,-2,0,Stop,-3,4,0
1,18,4,True,True,True,True,6,9,10,5,17,5,25,14,14,22,29,27,-1,-3,0,Stop,-4,4,0
2,18,4,True,True,True,True,6,9,9,5,17,4,25,15,13,20,29,25,-1,-4,0,East,-5,4,0
1,18,4,True,True,True,True,6,8,9,5,17,3,25,16,15,21,31,27,-1,-5,0,West,-6,4,0
1,18,4,True,True,True,True,6,9,9,6,17,4,25,15,14,20,30,27,-1,-6,0,West,-7,4,0
1,18,4,True,True,True,True,6,9,10,6,17,3,25,15,14,21,31,26,-1,-7,0,West,-8,4,0
1,17,4,True,True,True,True,6,8,11,6,17,3,25,16,14,21,30,25,-1,-8,0,South,-9,4,0
1,16,4,True,True,True,True,5,8,11,5,18,3,25,16,12,21,30,23,-1,-9,0,South,-10,4,0
1,15,4,True,True,True,True,5,9,10,5,18,3,24,16,10,19,29,25,-1,-10,0,South,-11,4,0
1,14,4,True,True,True,True,5,9,10,5,18,3,25,16,9,18,28,25,-1,-11,0,South,-12,4,0
1,13,4,True,True,True,True,5,8,10,6,17,3,25,15,9,16,26,25,-1,-12,0,South,-13,4,0
1,12,4,True,True,True,True,6,8,10,5,16,3,25,14,9,16,24,26,-1,-13,0,South,-14,4,0
1,11,4,True,True,True,True,5,8,10,5,16,4,25,14,7,15,22,28,-1,-14,0,South,-15,4,0
1,10,4,True,True,True,True,6,8,11,5,17,4,25,15,7,15,22,30,-1,-15,0,South,-16,4,0
1,9,4,True,True,True,True,5,8,11,4,18,4,25,16,5,15,22,30,-1,-16,0,South,-17,4,0
1,8,4,True,True,True,True,5,9,11,5,17,4,25,15,5,13,20,31,-1,-17,0,South,-18,4,0
1,7,4,True,True,True,True,5,10,10,5,16,4,25,15,7,11,18,32,-1,-18,0,South,-19,4,0
1,6,4,True,True,True,True,6,10,10,6,17,4,25,15,9,9,18,34,-1,-19,0,South,-20,4,0
2,6,4,True,True,True,True,6,9,10,6,17,5,25,16,7,8,16,33,-1,-20,0,East,-21,4,0
3,6,4,True,True,True,True,6,10,11,6,18,5,25,16,7,8,16,31,-1,-21,0,East,-22,4,0
4,6,4,True,True,True,True,6,9,11,5,18,4,24,16,5,8,16,30,-1,-22,0,East,-23,4,0
5,6,4,True,True,True,True,6,10,10,5,19,4,24,16,5,6,16,28,-1,-23,0,East,-24,4,0
5,7,4,True,True,True,True,6,10,9,5,20,4,23,16,4,6,18,26,-1,-24,0,North,-25,4,0
5,8,4,True,True,True,True,5,10,10,5,19,4,22,16,2,8,18,24,-1,-25,0,North,-26,4,0
5,9,4,True,True,True,True,5,10,10,4,19,5,22,15,1,10,18,24,-1,-26,0,North,-27,4,0
6,9,4,True,True,True,True,4,10,10,3,19,4,22,16,3,10,18,22,-1,-27,0,East,-28,4,0
6,9,4,True,True,True,True,5,10,10,4,19,3,22,15,2,9,19,23,-1,-28,0,East,-29,4,0
5,9,4,True,True,True,True,6,10,10,4,19,3,23,15,2,10,20,23,-1,-29,0,West,-30,4,0
4,9,4,True,True,True,True,6,10,10,5,19,4,23,14,3,10,20,25,-1,-30,0,West,-31,4,0
4,10,4,True,True,True,True,6,9,9,5,19,5,23,15,3,10,20,25,-1,-31,0,North,-32,4,0
4,10,4,True,True,True,True,6,10,9,4,18,5,24,15,2,11,19,24,-1,-32,0,North,-33,4,0
5,10,4,True,True,True,True,6,9,9,4,17,5,23,15,2,10,17,22,-1,-33,0,East,166,3,0
6,10,3,False,True,True,True,1,1,8,4,17,4,22,15,-1,8,17,22,-1,166,0,East,165,3,0
6,10,3,False,True,True,True,1,1,8,3,17,3,22,16,-1,9,18,23,-1,165,0,East,164,3,0
6,9,3,False,True,True,True,1,1,7,3,18,3,23,16,-1,7,18,23,-1,164,0,South,163,3,0
6,8,3,False,True,True,True,1,1,7,3,18,3,23,15,-1,6,17,23,-1,163,0,South,162,3,0
6,7,3,False,True,True,True,1,1,8,3,17,3,23,14,-1,6,15,25,-1,162,0,South,161,3,0
6,6,3,False,True,True,True,1,1,7,3,16,3,24,14,-1,4,13,25,-1,161,0,South,160,3,0
6,6,3,False,True,True,True,1,1,7,3,17,3,23,14,-1,4,14,26,-1,160,0,South,159,3,0
7,6,3,False,True,True,True,1,1,8,3,18,3,23,15,-1,4,14,25,-1,159,0,East,158,3,0
8,6,3,False,True,True,True,1,1,7,3,18,4,23,15,-1,4,12,25,-1,158,0,East,157,3,0
8,5,3,False,True,True,True,1,1,6,3,18,4,24,15,-1,4,11,25,-1,157,0,South,156,3,0
8,4,3,False,True,True,True,1,1,5,3,19,4,23,15,-1,4,11,27,-1,156,0,South,155,3,0
8,3,3,False,True,True,True,1,1,6,3,19,5,24,15,-1,2,13,28,-1,155,0,South,354,2,0
7,3,2,False,False,True,True,1,1,3,1,18,5,24,15,-1,-1,13,30,-1,354,0,West,353,2,0
6,3,2,False,False,True,True,1,1,3,1,17,5,24,16,-1,-1,13,30,-1,353,0,West,352,2,0
5,3,2,False,False,True,True,1,1,3,1,17,5,23,16,-1,-1,14,31,-1,352,0,West,351,2,0
6,3,2,False,False,True,True,1,1,3,1,17,4,23,16,-1,-1,12,30,-1,351,0,East,350,2,0
7,3,2,False,False,True,True,1,1,3,1,18,4,23,16,-1,-1,12,28,-1,350,0,East,349,2,0
8,3,2,False,False,True,True,1,1,3,1,18,3,23,15,-1,-1,10,27,-1,349,0,East,348,2,0
9,3,2,False,False,True,True,1,1,3,1,18,4,23,15,-1,-1,10,27,-1,348,0,East,347,2,0
9,4,2,False,False,True,True,1,1,3,1,18,4,23,16,-1,-1,9,25,-1,347,0,North,346,2,0
9,5,2,False,False,True,True,1,1,3,1,17,4,23,15,-1,-1,9,23,-1,346,0,North,345,2,0
9,6,2,False,False,True,True,1,1,3,1,16,4,23,14,-1,-1,9,21,-1,345,0,North,344,2,0
9,7,2,False,False,True,True,1,1,3,1,15,4,23,13,-1,-1,9,21,-1,344,0,North,343,2,0
9,8,2,False,False,True,True,1,1,3,1,15,3,23,14,-1,-1,11,21,-1,343,0,North,342,2,0
9,9,2,False,False,True,True,1,1,3,1,14,3,24,14,-1,-1,11,21,-1,342,0,North,341,2,0
9,10,2,False,False,True,True,1,1,3,1,14,3,25,14,-1,-1,12,19,-1,341,0,North,340,2,0
9,11,2,False,False,True,True,1,1,3,1,13,3,24,14,-1,-1,12,18,-1,340,0,North,339,2,0
10,11,2,False,False,True,True,1,1,3,1,13,4,24,14,-1,-1,10,16,-1,339,0,East,338,2,0
11,11,2,False,False,True,True,1,1,3,1,13,4,23,14,-1,-1,9,14,-1,338,0,East,337,2,0
11,12,2,False,False,True,True,1,1,3,1,13,5,23,13,-1,-1,9,14,-1,337,0,North,336,2,0
12,12,2,False,False,True,True,1,1,3,1,14,5,23,14,-1,-1,9,12,-1,336,0,East,335,2,0
13,12,2,False,False,True,True,1,1,3,1,14,6,22,14,-1,-1,7,12,-1,335,0,East,334,2,0
14,12,2,False,False,True,True,1,1,3,1,14,7,22,15,-1,-1,5,11,-1,334,0,East,333,2,0
15,12,2,False,False,True,True,1,1,3,1,13,7,22,15,-1,-1,7,10,-1,333,0,East,332,2,0
15,11,2,False,False,True,True,1,1,3,1,13,6,22,15,-1,-1,7,11,-1,332,0,South,331,2,0
15,10,2,False,False,True,True,1,1,3,1,13,5,22,15,-1,-1,7,13,-1,331,0,South,330,2,0
14,10,2,False,False,True,True,1,1,3,1,13,5,22,16,-1,-1,6,15,-1,330,0,West,329,2,0
14,9,2,False,False,True,True,1,1,3,1,13,4,23,16,-1,-1,6,17,-1,329,0,South,328,2,0
14,8,2,False,False,True,True,1,1,3,1,14,4,24,16,-1,-1,4,18,-1,328,0,South,327,2,0
14,7,2,False,False,True,True,1,1,3,1,14,4,24,16,-1,-1,3,20,-1,327,0,South,326,2,0
14,6,2,False,False,True,True,1,1,3,1,14,4,25,16,-1,-1,2,21,-1,326,0,South,325,2,0
14,5,2,False,False,True,True,1,1,3,1,14,3,25,16,-1,-1,2,23,-1,325,0,South,524,1,0
14,4,1,False,False,False,True,1,1,3,1,5,1,25,17,-1,-1,-1,23,-1,524,0,South,523,1,0
14,3,1,False,False,False,True,1,1,3,1,5,1,25,16,-1,-1,-1,23,-1,523,0,South,522,1,0
14,3,1,False,False,False,True,1,1,3,1,5,1,24,16,-1,-1,-1,23,-1,522,0,South,521,1,0
14,4,1,False,False,False,True,1,1,3,1,5,1,24,16,-1,-1,-1,21,-1,521,0,North,520,1,0
14,5,1,False,False,False,True,1,1,3,1,5,1,24,15,-1,-1,-1,21,-1,520,0,North,519,1,0
14,6,1,False,False,False,True,1,1,3,1,5,1,24,16,-1,-1,-1,20,-1,519,0,North,518,1,0
14,7,1,False,False,False,True,1,1,3,1,5,1,24,16,-1,-1,-1,18,-1,518,0,North,517,1,0
14,8,1,False,False,False,True,1,1,3,1,5,1,23,16,-1,-1,-1,18,-1,517,0,North,516,1,0
14,9,1,False,False,False,True,1,1,3,1,5,1,24,16,-1,-1,-1,16,-1,516,0,North,515,1,0
14,10,1,False,False,False,True,1,1,3,1,5,1,23,16,-1,-1,-1,14,-1,515,0,North,514,1,0
14,11,1,False,False,False,True,1,1,3,1,5,1,23,15,-1,-1,-1,13,-1,514,0,North,513,1,0
15,11,1,False,False,False,True,1,1,3,1,5,1,23,15,-1,-1,-1,13,-1,513,0,East,512,1,0
16,11,1,False,False,False,True,1,1,3,1,5,1,23,16,-1,-1,-1,11,-1,512,0,East,511,1,0
17,11,1,False,False,False,True,1,1,3,1,5,1,22,16,-1,-1,-1,11,-1,511,0,East,510,1,0
18,11,1,False,False,False,True,1,1,3,1,5,1,23,16,-1,-1,-1,9,-1,510,0,East,509,1,0
19,11,1,False,False,False,True,1,1,3,1,5,1,23,15,-1,-1,-1,8,-1,509,0,East,508,1,0
19,12,1,False,False,False,True,1,1,3,1,5,1,23,15,-1,-1,-1,8,-1,508,0,North,507,1,0
19,13,1,False,False,False,True,1,1,3,1,5,1,24,15,-1,-1,-1,8,-1,507,0,North,506,1,0
20,13,1,False,False,False,True,1,1,3,1,5,1,24,16,-1,-1,-1,7,-1,506,0,East,505,1,0
20,14,1,False,False,False,True,1,1,3,1,5,1,24,16,-1,-1,-1,7,-1,505,0,North,504,1,0
20,15,1,False,False,False,True,1,1,3,1,5,1,25,16,-1,-1,-1,7,-1,504,0,North,503,1,0
21,15,1,False,False,False,True,1,1,3,1,5,1,25,17,-1,-1,-1,7,-1,503,0,East,502,1,0
22,15,1,False,False,False,True,1,1,3,1,5,1,25,18,-1,-1,-1,6,-1,502,0,East,501,1,0
23,15,1,False,False,False,True,1,1,3,1,5,1,25,18,-1,-1,-1,4,-1,501,0,East,500,1,0
24,15,1,False,False,False,True,1,1,3,1,5,1,25,17,-1,-1,-1,4,-1,500,0,East,499,1,0
25,15,1,False,False,False,True,1,1,3,1,5,1,25,18,-1,-1,-1,4,-1,499,0,East,498,1,0
25,16,1,False,False,False,True,1,1,3,1,5,1,24,18,-1,-1,-1,2,-1,498,0,North,697,0,0
25,17,0,False,False,False,False,1,1,3,1,5,1,25,18,-1,-1,-1,-1,-1,697,0,North,697,0,0
25,17,0,False,False,False,False,1,1,3,1,5,1,25,18,-1,-1,-1,-1,-1,697,0,North,697,0,0
1,18,4,True,True,True,True,5,9,11,3,17,6,25,13,13,25,28,29,-1,-1,0,Stop,-2,4,0
1,18,4,True,True,True,True,5,9,11,3,17,6,25,13,13,25,28,29,-1,-2,0,Stop,-3,4,0
1,18,4,True,True,True,True,5,9,11,3,17,6,25,13,13,25,28,29,-1,-3,0,Stop,-4,4,0
1,18,4,True,True,True,True,5,9,11,3,17,6,25,13,13,25,28,29,-1,-4,0,Stop,-5,4,0
1,17,4,True,True,True,True,5,9,11,3,17,6,25,13,12,24,27,28,-1,-5,0,South,-6,4,0
1,16,4,True,True,True,True,5,9,11,3,17,6,25,13,11,23,26,27,-1,-6,0,South,-7,4,0
1,15,4,True,True,True,True,5,9,11,3,17,6,25,13,10,22,25,26,-1,-7,0,South,-8,4,0
1,14,4,True,True,True,True,5,9,11,3,17,6,25,13,9,21,24,25,-1,-8,0,South,-9,4,0
1,13,4,True,True,True,True,5,9,11,3,17,6,25,13,8,20,23,24,-1,-9,0,South,-10,4,0
1,12,4,True,True,True,True,5,9,11,3,17,6,25,13,7,19,22,25,-1,-10,0,South,-11,4,0
1,11,4,True,True,True,True,5,9,11,3,17,6,25,13,6,18,21,26,-1,-11,0,South,-12,4,0
1,10,4,True,True,True,True,5,9,11,3,17,6,25,13,5,17,20,27,-1,-12,0,South,-13,4,0
1,9,4,True,True,True,True,5,9,11,3,17,6,25,13,4,16,19,28,-1,-13,0,South,-14,4,0
1,8,4,True,True,True,True,5,9,11,3,17,6,25,13,5,15,18,29,-1,-14,0,South,-15,4,0
1,7,4,True,True,True,True,5,9,11,3,17,6,25,13,6,14,17,30,-1,-15,0,South,-16,4,0
1,6,4,True,True,True,True,5,9,11,3,17,6,25,13,7,13,16,31,-1,-16,0,South,-17,4,0
2,6,4,True,True,True,True,5,9,11,3,17,6,25,13,6,12,15,30,-1,-17,0,East,-18,4,0
3,6,4,True,True,True,True,5,9,11,3,17,6,25,13,5,11,14,29,-1,-18,0,East,-19,4,0
4,6,4,True,True,True,True,5,9,11,3,17,6,25,13,4,10,13,28,-1,-19,0,East,-20,4,0
4,7,4,True,True,True,True,5,9,11,3,17,6,25,13,3,11,14,27,-1,-20,0,North,-21,4,0
4,8,4,True,True,True,True,5,9,11,3,17,6,25,13,2,12,15,26,-1,-21,0,North,-22,4,0
4,9,4,True,True,True,True,5,9,11,3,17,6,25,13,1,13,16,25,-1,-22,0,North,177,3,0
5,9,3,False,True,True,True,1,1,11,3,17,6,25,13,-1,12,15,24,-1,177,0,East,176,3,0
6,9,3,False,True,True,True,1,1,11,3,17,6,25,13,-1,11,14,23,-1,176,0,East,175,3,0
6,8,3,False,True,True,True,1,1,11,3,17,6,25,13,-1,10,13,24,-1,175,0,South,174,3,0
6,7,3,False,True,True,True,1,1,11,3,17,6,25,13,-1,9,12,25,-1,174,0,South,173,3,0
6,6,3,False,True,True,True,1,1,11,3,17,6,25,13,-1,8,11,26,-1,173,0,South,172,3,0
7,6,3,False,True,True,True,1,1,11,3,17,6,25,13,-1,7,10,25,-1,172,0,East,171,3,0
8,6,3,False,True,True,True,1,1,11,3,17,6,25,13,-1,6,9,24,-1,171,0,East,170,3,0
9,6,3,False,True,True,True,1,1,11,3,17,6,25,13,-1,5,8,23,-1,170,0,East,169,3,0
10,6,3,False,True,True,True,1,1,11,3,17,6,25,13,-1,4,7,22,-1,169,0,East,168,3,0
11,6,3,False,True,True,True,1,1,11,3,17,6,25,13,-1,3,6,21,-1,168,0,East,167,3,0
11,5,3,False,True,True,True,1,1,11,3,17,6,25,13,-1,2,7,22,-1,167,0,South,166,3,0
11,4,3,False,True,True,True,1,1,11,3,17,6,25,13,-1,1,8,23,-1,166,0,South,165,3,0
11,5,3,False,True,True,True,1,1,11,3,17,6,25,13,-1,2,7,22,-1,165,0,North,164,3,0
11,6,3,False,True,True,True,1,1,11,3,17,6,25,13,-1,3,6,21,-1,164,0,North,163,3,0
11,5,3,False,True,True,True,1,1,11,3,17,6,25,13,-1,2,7,22,-1,163,0,South,162,3,0
11,4,3,False,True,True,True,1,1,11,3,17,6,25,13,-1,1,8,23,-1,162,0,South,361,2,0
11,3,2,False,False,True,True,1,1,3,1,17,6,25,13,-1,-1,9,24,-1,361,0,South,360,2,0
11,4,2,False,False,True,True,1,1,3,1,17,6,25,13,-1,-1,8,23,-1,360,0,North,359,2,0
11,5,2,False,False,True,True,1,1,3,1,17,6,25,13,-1,-1,7,22,-1,359,0,North,358,2,0
11,6,2,False,False,True,True,1,1,3,1,17,6,25,13,-1,-1,6,21,-1,358,0,North,357,2,0
11,7,2,False,False,True,True,1,1,3,1,17,6,25,13,-1,-1,7,20,-1,357,0,North,356,2,0
11,8,2,False,False,True,True,1,1,3,1,17,6,25,13,-1,-1,8,19,-1,356,0,North,355,2,0
11,9,2,False,False,True,True,1,1,3,1,17,6,25,13,-1,-1,9,18,-1,355,0,North,354,2,0
11,10,2,False,False,True,True,1,1,3,1,17,6,25,13,-1,-1,10,17,-1,354,0,North,353,2,0
11,11,2,False,False,True,True,1,1,3,1,17,6,25,13,-1,-1,11,16,-1,353,0,North,352,2,0
11,12,2,False,False,True,True,1,1,3,1,17,6,25,13,-1,-1,12,15,-1,352,0,North,351,2,0
12,12,2,False,False,True,True,1,1,3,1,17,6,25,13,-1,-1,11,14,-1,351,0,East,350,2,0
13,12,2,False,False,True,True,1,1,3,1,17,6,25,13,-1,-1,10,13,-1,350,0,East,349,2,0
13,11,2,False,False,True,True,1,1,3,1,17,6,25,13,-1,-1,9,14,-1,349,0,South,348,2,0
13,10,2,False,False,True,True,1,1,3,1,17,6,25,13,-1,-1,8,15,-1,348,0,South,347,2,0
13,9,2,False,False,True,True,1,1,3,1,17,6,25,13,-1,-1,7,16,-1,347,0,South,346,2,0
13,8,2,False,False,True,True,1,1,3,1,17,6,25,13,-1,-1,6,17,-1,346,0,South,345,2,0
13,7,2,False,False,True,True,1,1,3,1,17,6,25,13,-1,-1,5,18,-1,345,0,South,344,2,0
13,6,2,False,False,True,True,1,1,3,1,17,6,25,13,-1,-1,4,19,-1,344,0,South,343,2,0
14,6,2,False,False,True,True,1,1,3,1,17,6,25,13,-1,-1,3,18,-1,343,0,East,342,2,0
15,6,2,False,False,True,True,1,1,3,1,17,6,25,13,-1,-1,2,17,-1,342,0,East,341,2,0
16,6,2,False,False,True,True,1,1,3,1,17,6,25,13,-1,-1,1,16,-1,341,0,East,540,1,0
17,6,1,False,False,False,True,1,1,3,1,5,1,25,13,-1,-1,-1,15,-1,540,0,East,539,1,0
18,6,1,False,False,False,True,1,1,3,1,5,1,25,13,-1,-1,-1,14,-1,539,0,East,538,1,0
19,6,1,False,False,False,True,1,1,3,1,5,1,25,13,-1,-1,-1,13,-1,538,0,East,537,1,0
20,6,1,False,False,False,True,1,1,3,1,5,1,25,13,-1,-1,-1,12,-1,537,0,East,536,1,0
21,6,1,False,False,False,True,1,1,3,1,5,1,25,13,-1,-1,-1,11,-1,536,0,East,535,1,0
22,6,1,False,False,False,True,1,1,3,1,5,1,25,13,-1,-1,-1,10,-1,535,0,East,534,1,0
23,6,1,False,False,False,True,1,1,3,1,5,1,25,13,-1,-1,-1,9,-1,534,0,East,533,1,0
23,7,1,False,False,False,True,1,1,3,1,5,1,25,13,-1,-1,-1,8,-1,533,0,North,532,1,0
23,8,1,False,False,False,True,1,1,3,1,5,1,25,13,-1,-1,-1,7,-1,532,0,North,531,1,0
23,9,1,False,False,False,True,1,1,3,1,5,1,25,13,-1,-1,-1,6,-1,531,0,North,530,1,0
23,10,1,False,False,False,True,1,1,3,1,5,1,25,13,-1,-1,-1,5,-1,530,0,North,529,1,0
22,10,1,False,False,False,True,1,1,3,1,5,1,25,13,-1,-1,-1,6,-1,529,0,West,528,1,0
21,10,1,False,False,False,True,1,1,3,1,5,1,25,13,-1,-1,-1,7,-1,528,0,West,527,1,0
20,10,1,False,False,False,True,1,1,3,1,5,1,25,13,-1,-1,-1,8,-1,527,0,West,526,1,0
20,11,1,False,False,False,True,1,1,3,1,5,1,25,13,-1,-1,-1,7,-1,526,0,North,525,1,0
20,12,1,False,False,False,True,1,1,3,1,5,1,25,13,-1,-1,-1,6,-1,525,0,North,524,1,0
20,13,1,False,False,False,True,1,1,3,1,5,1,25,13,-1,-1,-1,5,-1,524,0,North,523,1,0
20,14,1,False,False,False,True,1,1,3,1,5,1,25,13,-1,-1,-1,6,-1,523,0,North,522,1,0
20,15,1,False,False,False,True,1,1,3,1,5,1,25,13,-1,-1,-1,7,-1,522,0,North,521,1,0
21,15,1,False,False,False,True,1,1,3,1,5,1,25,13,-1,-1,-1,6,-1,521,0,East,520,1,0
22,15,1,False,False,False,True,1,1,3,1,5,1,25,13,-1,-1,-1,5,-1,520,0,East,519,1,0
23,15,1,False,False,False,True,1,1,3,1,5,1,25,13,-1,-1,-1,4,-1,519,0,East,518,1,0
24,15,1,False,False,False,True,1,1,3,1,5,1,25,13,-1,-1,-1,3,-1,518,0,East,517,1,0
25,15,1,False,False,False,True,1,1,3,1,5,1,25,13,-1,-1,-1,2,-1,517,0,East,516,1,0
25,14,1,False,False,False,True,1,1,3,1,5,1,25,13,-1,-1,-1,1,-1,516,0,South,715,0,0
25,13,0,False,False,False,False,1,1,3,1,5,1,25,13,-1,-1,-1,-1,-1,715,0,South,715,0,0
